ENGINE RUN TIME,ENGINE RPM,VEHICLE SPEED,THROTTLE,ENGINE LOAD,COOLANT TEMPERATURE,LONG TERM FUEL TRIM BANK 1,SHORT TERM FUEL TRIM BANK 1,INTAKE MANIFOLD PRESSURE,FUEL TANK,ABSOLUTE THROTTLE B,PEDAL D,PEDAL E,COMMANDED THROTTLE ACTUATOR,FUEL AIR COMMANDED EQUIV RATIO,ABSOLUTE BAROMETRIC PRESSURE,RELATIVE THROTTLE POSITION,INTAKE AIR TEMP,TIMING ADVANCE,CATALYST TEMPERATURE BANK1 SENSOR1,CATALYST TEMPERATURE BANK1 SENSOR2,CONTROL MODULE VOLTAGE,COMMANDED EVAPORATIVE PURGE,TIME RUN WITH MIL ON,TIME SINCE TROUBLE CODES CLEARED,DISTANCE TRAVELED WITH MIL ON,WARM UPS SINCE CODES CLEARED
1113.25,0.0,19.215687,31.764706,80.0,27.414900843661904,0.0,33.0,60.392159,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,46.0,2.0,64.099998,63.300003,11.894,0.0,0.0,8260.0,0.0,255.0,
1113.25,0.0,19.215687,31.764706,80.0,26.981168643486694,0.0,33.0,60.392159,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,46.0,2.0,64.099998,63.300003,11.894,0.0,0.0,8260.0,0.0,255.0,
1113.25,0.0,19.215687,31.764706,80.0,27.22818957495782,0.0,33.0,60.392159,51.372547,16.078432,31.764706,18.82353,0.0,100.0,0.0,46.0,2.0,67.400002,63.300003,13.613,0.0,0.0,8260.0,0.0,255.0,
1113.25,0.0,19.215687,31.764706,80.0,27.209071373637236,0.0,33.0,60.392159,51.372547,16.078432,31.764706,18.82353,0.0,100.0,0.0,46.0,2.0,67.400002,63.300003,13.613,0.0,0.0,8260.0,0.0,255.0,
922.5,0.0,18.82353,35.294117,80.0,26.576606688313664,0.0,35.0,60.392159,51.372547,16.078432,31.764706,18.82353,0.0,100.0,0.0,47.0,7.0,67.400002,63.300003,13.613,0.0,0.0,8260.0,0.0,255.0,
922.5,0.0,18.82353,35.294117,80.0,26.818629311998514,0.0,35.0,60.392159,51.372547,16.078432,31.764706,18.82353,0.0,100.0,0.0,47.0,7.0,67.400002,63.300003,13.613,0.0,0.0,8260.0,0.0,255.0,
922.5,0.0,18.82353,35.294117,80.0,26.796839945309465,0.0,35.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,47.0,7.0,69.699997,63.300003,13.808,0.0,0.0,8260.0,0.0,255.0,
922.5,0.0,18.82353,35.686275,79.0,26.618558560359183,0.0,35.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,47.0,7.0,69.699997,63.300003,13.808,0.0,0.0,8260.0,0.0,255.0,
851.5,0.0,18.82353,35.686275,79.0,26.577048600636157,0.0,35.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,7.0,69.699997,63.300003,13.808,0.0,0.0,8260.0,0.0,255.0,
851.5,0.0,18.82353,35.686275,79.0,26.626261304922746,0.0,35.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,7.0,74.900002,63.300003,13.769,0.0,0.0,8260.0,0.0,255.0,
851.5,0.0,18.82353,35.686275,79.0,26.458899146584983,0.0,35.0,60.392159,50.588234,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,7.0,74.900002,63.300003,13.769,0.0,0.0,8260.0,0.0,255.0,
835.75,0.0,18.82353,36.470589,79.0,26.392926170690647,0.0,36.0,60.392159,50.588234,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,4.0,74.900002,63.300003,13.769,0.0,0.0,8260.0,0.0,255.0,
835.75,0.0,18.82353,36.470589,79.0,26.311127123780185,0.0,36.0,60.392159,50.588234,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,4.0,74.900002,63.300003,13.769,0.0,0.0,8260.0,0.0,255.0,
835.75,0.0,18.82353,36.470589,79.0,26.576686521994453,0.0,36.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,4.0,80.699997,63.300003,13.75,0.0,0.0,8260.0,0.0,255.0,
835.75,0.0,18.82353,36.470589,79.0,26.54790509362325,0.0,36.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,4.0,80.699997,63.300003,13.75,0.0,0.0,8260.0,0.0,255.0,
831.25,0.0,18.82353,37.254902,80.0,26.529665424996182,0.0,37.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,1.0,80.699997,63.300003,13.75,0.0,0.0,8260.0,0.0,255.0,
831.25,0.0,18.82353,37.254902,80.0,26.47293092668714,0.0,37.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,1.0,80.699997,63.300003,13.75,0.0,0.0,8260.0,0.0,255.0,
831.25,0.0,18.82353,37.254902,80.0,26.655778637898827,0.0,37.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,1.0,87.099998,63.300003,13.75,0.0,0.0,8260.0,0.0,255.0,
831.25,0.0,18.82353,37.64706,80.0,26.573956366656642,-1.5625,37.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,1.0,87.099998,63.300003,13.75,0.0,0.0,8260.0,0.0,255.0,
837.5,0.0,18.82353,37.64706,80.0,26.63218132783086,-1.5625,37.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,0.0,87.099998,63.300003,13.75,0.0,0.0,8260.0,0.0,255.0,
837.5,0.0,18.82353,37.64706,80.0,26.3751544730425,-1.5625,37.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,0.0,90.399994,63.300003,13.339,0.0,0.0,8260.0,0.0,255.0,
837.5,0.0,18.82353,37.64706,80.0,26.59565335037263,-1.5625,37.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,0.0,90.399994,63.300003,13.339,0.0,0.0,8260.0,0.0,255.0,
633.5,0.0,19.215687,48.235294,80.0,24.7165963118066,-1.5625,49.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,7.0,90.399994,63.300003,13.339,0.0,0.0,8260.0,0.0,255.0,
633.5,0.0,19.215687,48.235294,80.0,24.748447473558063,-1.5625,49.0,60.392159,50.980392,16.078432,31.764706,18.82353,0.0,100.0,0.0,48.0,7.0,90.399994,63.300003,13.339,0.0,0.0,8260.0,0.0,255.0,
633.5,0.0,19.215687,48.235294,80.0,24.944464702716285,-1.5625,49.0,60.392159,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,97.300003,63.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
633.5,0.0,19.215687,48.235294,80.0,24.78541758568419,-1.5625,49.0,60.392159,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,97.300003,63.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
624.0,0.0,19.215687,51.372547,81.0,25.734823168392754,1.5625,54.0,60.392159,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,97.300003,63.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
624.0,0.0,19.215687,51.372547,81.0,25.749497753549196,1.5625,54.0,59.607841,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,97.300003,63.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
624.0,0.0,19.215687,51.372547,81.0,25.857589415907054,1.5625,54.0,59.607841,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,104.800003,63.5,13.789,0.0,0.0,8260.0,0.0,255.0,
624.0,0.0,19.215687,46.666668,81.0,25.00757505539323,0.0,54.0,59.607841,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,104.800003,63.5,13.789,0.0,0.0,8260.0,0.0,255.0,
906.25,5.0,20.784313,46.666668,81.0,25.097957433812674,0.0,52.0,59.607841,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,4.0,104.800003,63.5,13.789,0.0,0.0,8260.0,0.0,255.0,
906.25,5.0,20.784313,46.666668,81.0,25.23542022036388,0.0,52.0,58.823528,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,4.0,113.199997,63.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
906.25,5.0,20.784313,46.666668,81.0,25.04309492504546,0.0,52.0,58.823528,52.156864,19.607843,35.294117,20.0,0.0,100.0,0.784314,48.0,4.0,113.199997,63.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
1194.5,9.0,19.215687,31.764706,81.0,27.41710160156713,-6.25,30.0,58.823528,52.156864,19.607843,35.294117,20.0,0.0,100.0,0.784314,48.0,19.0,113.199997,63.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
1194.5,9.0,19.215687,31.764706,81.0,27.290474342995083,-6.25,30.0,52.156864,52.156864,19.607843,35.294117,20.0,0.0,100.0,0.784314,48.0,19.0,113.199997,63.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
1194.5,9.0,19.215687,31.764706,81.0,27.217137276625337,-6.25,30.0,52.156864,52.941177,16.078432,31.764706,19.215687,0.0,100.0,1.568627,48.0,19.0,117.699997,63.699997,13.417,0.0,0.0,8260.0,0.0,255.0,
1194.5,9.0,19.215687,31.764706,81.0,27.221910064976008,-6.25,30.0,52.156864,52.941177,16.078432,31.764706,19.215687,0.0,100.0,1.568627,48.0,19.0,117.699997,63.699997,13.417,0.0,0.0,8260.0,0.0,255.0,
716.25,9.0,19.215687,51.764706,81.0,24.76792508145422,-0.78125,51.0,52.156864,52.941177,16.078432,31.764706,19.215687,0.0,100.0,1.568627,48.0,7.0,117.699997,63.699997,13.417,0.0,0.0,8260.0,0.0,255.0,
716.25,9.0,19.215687,51.764706,81.0,24.78643892566473,-0.78125,51.0,49.411766,52.941177,16.078432,31.764706,19.215687,0.0,100.0,1.568627,48.0,7.0,117.699997,63.699997,13.417,0.0,0.0,8260.0,0.0,255.0,
716.25,9.0,19.215687,51.764706,81.0,24.97365871818292,-0.78125,51.0,49.411766,53.333332,20.392157,36.470589,20.784313,0.0,100.0,1.568627,48.0,7.0,126.399994,63.900002,13.691,0.0,0.0,8260.0,0.0,255.0,
716.25,9.0,19.215687,54.509804,82.0,25.80416628168491,-3.125,51.0,49.411766,53.333332,20.392157,36.470589,20.784313,0.0,100.0,1.568627,48.0,7.0,126.399994,63.900002,13.691,0.0,0.0,8260.0,0.0,255.0,
955.25,13.0,20.0,54.509804,82.0,25.809431296442856,-3.125,53.0,49.411766,53.333332,20.392157,36.470589,20.784313,0.0,100.0,1.568627,48.0,14.0,126.399994,63.900002,13.691,0.0,0.0,8260.0,0.0,255.0,
955.25,13.0,20.0,54.509804,82.0,25.462486043606273,-3.125,53.0,47.450981,53.333332,20.392157,36.470589,20.784313,0.0,100.0,1.568627,48.0,14.0,136.399994,64.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
955.25,13.0,20.0,54.509804,82.0,25.41092203004262,-3.125,53.0,47.450981,52.156864,18.82353,34.901962,19.607843,0.0,100.0,0.784314,48.0,14.0,136.399994,64.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
1053.0,15.0,19.607843,37.64706,82.0,26.199856555039048,4.6875,39.0,47.450981,52.156864,18.82353,34.901962,19.607843,0.0,100.0,0.784314,48.0,7.0,136.399994,64.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
1053.0,15.0,19.607843,37.64706,82.0,26.07857839214034,4.6875,39.0,50.196079,52.156864,18.82353,34.901962,19.607843,0.0,100.0,0.784314,48.0,7.0,136.399994,64.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
1053.0,15.0,19.607843,37.64706,82.0,26.473139971765537,4.6875,39.0,50.196079,52.156864,19.215687,34.901962,19.607843,0.0,100.0,0.392157,48.0,7.0,146.399994,64.599998,13.75,0.0,0.0,8260.0,0.0,255.0,
1053.0,15.0,19.607843,37.64706,82.0,26.25007808665447,4.6875,39.0,50.196079,52.156864,19.215687,34.901962,19.607843,0.0,100.0,0.392157,48.0,7.0,146.399994,64.599998,13.75,0.0,0.0,8260.0,0.0,255.0,
1036.5,15.0,19.215687,34.901962,83.0,25.615587960629178,0.0,35.0,50.196079,52.156864,19.215687,34.901962,19.607843,0.0,100.0,0.392157,48.0,4.0,146.399994,64.599998,13.75,0.0,0.0,8260.0,0.0,255.0,
1036.5,15.0,19.215687,34.901962,83.0,25.54132983520499,0.0,35.0,56.07843,52.156864,19.215687,34.901962,19.607843,0.0,100.0,0.392157,48.0,4.0,146.399994,64.599998,13.75,0.0,0.0,8260.0,0.0,255.0,
1036.5,15.0,19.215687,34.901962,83.0,25.808249872717266,0.0,35.0,56.07843,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,4.0,151.199997,64.800003,13.75,0.0,0.0,8260.0,0.0,255.0,
1036.5,15.0,19.215687,35.686275,83.0,25.69232948861764,3.90625,35.0,56.07843,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,4.0,151.199997,64.800003,13.75,0.0,0.0,8260.0,0.0,255.0,
1004.5,15.0,19.215687,35.686275,83.0,25.460131856794963,3.90625,35.0,56.07843,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,3.0,151.199997,64.800003,13.75,0.0,0.0,8260.0,0.0,255.0,
1004.5,15.0,19.215687,35.686275,83.0,25.429019768638945,3.90625,35.0,52.549019,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,3.0,160.199997,65.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
1004.5,15.0,19.215687,35.686275,83.0,25.26770782585467,3.90625,35.0,52.549019,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,3.0,160.199997,65.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
985.0,14.0,19.215687,36.470589,83.0,25.52770273015298,1.5625,37.0,52.549019,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,2.0,160.199997,65.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
985.0,14.0,19.215687,36.470589,83.0,25.70726584845084,1.5625,37.0,49.411766,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,2.0,160.199997,65.199997,13.75,0.0,0.0,8260.0,0.0,255.0,
985.0,14.0,19.215687,36.470589,83.0,25.905918764478294,1.5625,37.0,49.411766,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,2.0,168.800003,65.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
985.0,14.0,19.215687,36.470589,83.0,25.82411555262956,1.5625,37.0,49.411766,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,2.0,168.800003,65.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
966.25,15.0,19.215687,37.64706,83.0,25.711194376416532,4.6875,38.0,49.411766,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,168.800003,65.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
966.25,15.0,19.215687,37.64706,83.0,25.820140260127015,4.6875,38.0,52.549019,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,168.800003,65.699997,13.75,0.0,0.0,8260.0,0.0,255.0,
966.25,15.0,19.215687,37.64706,83.0,25.951692897679038,4.6875,38.0,52.549019,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,176.899994,66.099998,13.73,0.0,0.0,8260.0,0.0,255.0,
966.25,15.0,19.215687,36.862743,84.0,26.090113792921013,0.78125,38.0,52.549019,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,176.899994,66.099998,13.73,0.0,0.0,8260.0,0.0,255.0,
976.5,12.0,19.215687,36.862743,84.0,26.013638889827437,0.78125,38.0,52.549019,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,176.899994,66.099998,13.73,0.0,0.0,8260.0,0.0,255.0,
976.5,12.0,19.215687,36.862743,84.0,25.851331439010405,0.78125,38.0,56.862743,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,180.800003,66.400002,13.73,0.0,0.0,8260.0,0.0,255.0,
976.5,12.0,19.215687,36.862743,84.0,25.758575389988376,0.78125,38.0,56.862743,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,180.800003,66.400002,13.73,0.0,0.0,8260.0,0.0,255.0,
979.5,12.0,19.215687,36.862743,85.0,25.85869784713834,2.34375,38.0,56.862743,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,180.800003,66.400002,13.73,0.0,0.0,8260.0,0.0,255.0,
979.5,12.0,19.215687,36.862743,85.0,25.967354479162513,2.34375,38.0,56.862743,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,180.800003,66.400002,13.73,0.0,0.0,8260.0,0.0,255.0,
979.5,12.0,19.215687,36.862743,85.0,25.94343510462427,2.34375,38.0,64.705879,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,188.5,66.900002,13.75,0.0,0.0,8260.0,0.0,255.0,
979.5,12.0,19.215687,36.862743,85.0,25.794555177916745,2.34375,38.0,64.705879,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,-1.0,188.5,66.900002,13.75,0.0,0.0,8260.0,0.0,255.0,
977.25,12.0,19.215687,36.862743,85.0,25.62264462211013,-0.78125,38.0,64.705879,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,0.0,188.5,66.900002,13.75,0.0,0.0,8260.0,0.0,255.0,
977.25,12.0,19.215687,36.862743,85.0,25.632138502586372,-0.78125,38.0,72.15686,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,0.0,188.5,66.900002,13.75,0.0,0.0,8260.0,0.0,255.0,
977.25,12.0,19.215687,36.862743,85.0,25.81766469157254,-0.78125,38.0,72.15686,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,0.0,195.899994,67.5,13.769,0.0,0.0,8260.0,0.0,255.0,
977.25,12.0,19.215687,38.431374,85.0,26.15097187440045,0.78125,38.0,72.15686,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,0.0,195.899994,67.5,13.769,0.0,0.0,8260.0,0.0,255.0,
783.5,10.0,19.215687,38.431374,85.0,25.788154384880755,0.78125,42.0,72.15686,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,195.899994,67.5,13.769,0.0,0.0,8260.0,0.0,255.0,
783.5,10.0,19.215687,38.431374,85.0,25.809238530103986,0.78125,42.0,66.274513,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,203.100006,68.099998,13.769,0.0,0.0,8260.0,0.0,255.0,
783.5,10.0,19.215687,38.431374,85.0,26.00337271821203,0.78125,42.0,66.274513,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,203.100006,68.099998,13.496,0.0,0.0,8260.0,0.0,255.0,
816.25,9.0,19.215687,45.490196,86.0,25.789393690950092,0.78125,45.0,66.274513,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,203.100006,68.099998,13.496,0.0,0.0,8260.0,0.0,255.0,
816.25,9.0,19.215687,45.490196,86.0,25.674960550321565,0.78125,45.0,66.274513,51.372547,16.078432,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,203.100006,68.099998,13.496,0.0,0.0,8260.0,0.0,255.0,
816.25,9.0,19.215687,45.490196,86.0,25.512530332954828,0.78125,45.0,59.607841,50.196079,20.0,31.764706,19.215687,0.0,100.0,0.0,48.0,7.0,206.5,68.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
816.25,9.0,19.215687,45.490196,86.0,25.372932946651336,0.78125,45.0,59.607841,50.196079,20.0,36.07843,18.039215,0.0,100.0,0.0,48.0,7.0,206.5,68.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
968.75,13.0,17.254902,27.450981,86.0,27.67835397844704,1.5625,28.0,59.607841,50.196079,20.0,36.07843,18.039215,0.0,100.0,0.0,48.0,16.0,206.5,68.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
968.75,13.0,17.254902,27.450981,86.0,27.751602992729328,1.5625,28.0,51.764706,50.196079,20.0,36.07843,18.039215,0.0,100.0,0.0,48.0,16.0,206.5,68.400002,13.808,0.0,0.0,8260.0,0.0,255.0,
968.75,13.0,17.254902,27.450981,86.0,27.81438341166963,1.5625,28.0,51.764706,49.019608,19.215687,35.294117,17.254902,0.0,100.0,0.0,48.0,16.0,212.800003,69.0,13.808,0.0,0.0,8260.0,0.0,255.0,
968.75,13.0,17.254902,24.705883,86.0,28.091578884005532,-6.25,28.0,51.764706,49.019608,19.215687,35.294117,17.254902,0.0,100.0,0.0,48.0,16.0,212.800003,69.0,13.808,0.0,0.0,8260.0,0.0,255.0,
949.0,14.0,16.470589,24.705883,86.0,26.03642023736492,-6.25,24.0,51.764706,49.019608,19.215687,35.294117,17.254902,0.0,100.0,0.0,48.0,12.0,212.800003,69.0,13.808,0.0,0.0,8260.0,0.0,255.0,
949.0,14.0,16.470589,24.705883,86.0,25.679549851935665,-6.25,24.0,54.901962,49.019608,19.215687,35.294117,17.254902,0.0,100.0,0.0,48.0,12.0,218.100006,69.599998,13.808,0.0,0.0,8260.0,0.0,255.0,
949.0,14.0,16.470589,24.705883,86.0,25.912845985096133,-6.25,24.0,54.901962,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,48.0,12.0,218.100006,69.599998,13.808,0.0,0.0,8260.0,0.0,255.0,
775.0,13.0,16.470589,25.09804,86.0,25.82247425409835,-0.78125,25.0,54.901962,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,48.0,7.0,218.100006,69.599998,13.808,0.0,0.0,8260.0,0.0,255.0,
775.0,13.0,16.470589,25.09804,86.0,25.820337593655925,-0.78125,25.0,54.901962,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,48.0,7.0,218.100006,69.599998,13.808,0.0,0.0,8260.0,0.0,255.0,
775.0,13.0,16.470589,25.09804,86.0,26.04474847991261,-0.78125,25.0,56.862743,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,48.0,7.0,222.299988,70.099998,13.75,0.0,0.0,8260.0,0.0,255.0,
775.0,13.0,16.470589,25.09804,86.0,25.952731532383094,-0.78125,25.0,56.862743,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,48.0,7.0,222.299988,70.099998,13.75,0.0,0.0,8260.0,0.0,255.0,
743.75,10.0,17.647058,30.196079,86.0,26.006263820373334,0.78125,31.0,56.862743,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,49.0,1.0,222.299988,70.099998,13.75,0.0,0.0,8260.0,0.0,255.0,
743.75,10.0,17.647058,30.196079,86.0,25.99593038809487,0.78125,31.0,63.92157,48.235294,16.078432,31.764706,16.470589,0.0,100.0,0.0,49.0,1.0,222.299988,70.099998,13.75,0.0,0.0,8260.0,0.0,255.0,
743.75,10.0,17.647058,30.196079,86.0,25.620976317515858,0.78125,31.0,63.92157,53.333332,20.0,36.07843,20.392157,0.0,100.0,3.921569,49.0,1.0,224.200012,70.400002,13.398,0.0,0.0,8260.0,0.0,255.0,
743.75,10.0,17.647058,48.627453,87.0,25.80140701673694,0.78125,31.0,63.92157,53.333332,20.0,36.07843,20.392157,0.0,100.0,3.921569,49.0,1.0,224.200012,70.400002,13.398,0.0,0.0,8260.0,0.0,255.0,
967.75,12.0,19.607843,48.627453,87.0,25.410168208415005,-1.5625,46.0,63.92157,53.333332,20.0,36.07843,20.392157,0.0,100.0,3.921569,49.0,14.0,224.200012,70.400002,13.398,0.0,0.0,8260.0,0.0,255.0,
967.75,12.0,19.607843,48.627453,87.0,25.24909806943336,-1.5625,46.0,58.431374,53.333332,20.0,36.07843,20.392157,0.0,100.0,3.921569,49.0,14.0,229.399994,71.099998,13.398,0.0,0.0,8260.0,0.0,255.0,
